user_id,user_age_days,followers_count,following_count,favourites_count,listed_count,tweet_count,is_verified,is_protected,desc_length_x,desc_has_url,username_length,name_length,location_length,profile_image_is_default,has_url,avg_tweets_per_day,label,follower_following_ratio,has_any_url
465306667,875.7150347222222,5868,6198,0,7,321,0,0,19,0,14,5,4,0,0,0.3665575979693714,1,0.9466042910146798,0
465317813,875.6995486111111,4992,5250,0,1,257,0,0,140,0,13,7,0,0,0,0.2934796530546704,1,0.9506760617025328,0
465318952,875.6964583333333,0,0,0,0,137,0,0,101,0,15,16,7,0,0,0.1564469041068156,1,0.0,0
465319501,875.6963310185185,2,0,0,0,124,0,0,62,0,15,16,6,0,0,0.1416015980267663,1,2.0,0
465320112,875.6959027777777,0,0,0,0,62,0,0,77,0,15,16,7,0,0,0.070800833637031,1,0.0,0
465323067,875.6921759259259,5446,5989,0,9,309,0,0,58,0,12,7,0,0,0,0.3528637209992319,1,0.9091819699499165,0
465323815,875.6910416666667,544,685,0,0,131,0,0,70,0,14,13,13,0,0,0.1495961402106808,1,0.793002915451895,0
465325040,875.6863425925926,480,671,0,0,161,0,0,63,0,13,14,6,0,0,0.1838557848686792,1,0.7142857142857143,0
465325633,872.6879513888889,0,0,0,0,63,0,0,50,0,9,10,6,0,0,0.0721907525221865,1,0.0,0
465328572,873.6831828703704,0,0,0,0,48,0,0,58,0,9,10,7,0,0,0.0549398235952791,1,0.0,0
465334514,874.6740162037037,18,28,0,0,116,0,0,55,0,11,12,7,0,0,0.1326208366985075,1,0.6206896551724138,0
465335657,875.6737847222222,0,0,0,0,137,0,0,42,0,13,14,4,0,0,0.1564509549489455,1,0.0,0
465338328,874.6675925925925,0,0,0,0,100,0,0,75,0,15,16,5,0,0,0.1143291471326403,1,0.0,0
465343577,875.6607407407407,0,0,0,0,72,0,0,83,0,11,12,6,0,0,0.0822236244791218,1,0.0,0
465347437,873.6564351851852,4936,5228,0,5,231,0,0,48,0,13,6,0,0,0,0.2644059958038653,1,0.943966341556703,0
465349136,875.6527083333333,0,0,0,0,123,0,0,73,0,12,13,4,0,0,0.1404666469811352,1,0.0,0
465351389,875.6498495370371,5537,6062,0,11,270,0,0,38,0,12,6,0,0,0,0.3083424268666393,1,0.913244268513937,0
465352631,872.6486921296296,222,294,0,0,128,0,0,66,0,15,16,6,0,0,0.146679873593744,1,0.752542372881356,0
465359767,875.6369097222222,296,345,0,1,140,0,0,98,0,10,11,4,0,0,0.15988362103709,1,0.8554913294797688,0
465360460,875.6372222222222,0,0,0,0,130,0,0,75,0,15,14,7,0,0,0.14846330940754,1,0.0,0
465361035,873.6362615740741,1,0,0,0,82,0,0,104,0,14,15,7,0,0,0.093860572772467,1,1.0,0
465365494,875.6295601851851,4435,4825,0,14,287,0,0,135,0,12,5,6,0,0,0.3277641741691986,1,0.9189805221715707,0
465366176,873.6270949074074,0,0,0,0,54,0,0,51,0,11,12,6,0,0,0.0618112696515118,1,0.0,0
465366686,875.6288657407407,232,341,0,0,149,0,0,69,0,14,15,6,0,0,0.1701634170131995,1,0.6783625730994152,0
465367288,875.6281944444445,534,653,0,1,144,0,0,90,0,14,18,6,0,0,0.1644533613115434,1,0.8165137614678899,0
465368221,875.6242708333333,281,334,0,0,139,0,0,68,0,11,12,7,0,0,0.1587438864719562,1,0.8388059701492537,0
465369079,875.6251620370371,0,0,0,0,104,0,0,64,0,13,13,6,0,0,0.1187722833812634,1,0.0,0
465369276,875.6254513888889,0,0,0,0,135,0,0,55,0,12,13,7,0,0,0.1541755092108067,1,0.0,0
465371272,875.6222569444444,5046,5546,0,10,330,0,0,61,0,15,6,0,0,0,0.3768748418692407,1,0.9096809085992429,0
465371415,874.622199074074,0,0,0,0,48,0,0,138,0,13,12,8,0,0,0.0548808388306799,1,0.0,0
465372408,874.6207175925925,231,283,0,0,141,0,0,90,0,12,13,6,0,0,0.161212737135809,1,0.8133802816901409,0
465373317,873.6175810185185,0,0,0,0,20,0,0,64,0,15,16,7,0,0,0.0228933121444161,1,0.0,0
465373507,875.6180324074074,0,0,0,0,43,0,0,23,0,12,13,6,0,0,0.0491081708683733,1,0.0,0
465373538,875.6186111111111,0,0,0,0,31,0,0,51,0,11,12,4,0,0,0.0354035416461274,1,0.0,0
465374176,875.6169212962963,21,33,0,0,86,0,0,117,0,13,14,7,0,0,0.098216466368039,1,0.6176470588235294,0
465374259,875.6166782407407,1,0,0,0,67,0,0,23,0,12,13,5,0,0,0.0765175008521955,1,1.0,0
465375874,875.615462962963,266,339,0,0,120,0,0,79,0,12,13,15,0,0,0.1370464603912886,1,0.7823529411764706,0
465376231,875.6141203703704,0,0,0,0,116,0,0,34,0,12,13,7,0,0,0.1324784481758419,1,0.0,0
465376509,875.6148148148148,0,0,0,0,57,0,0,34,0,12,13,4,0,0,0.065097116872055,1,0.0,0
465378230,875.6125925925926,1,0,0,0,47,0,0,53,0,15,16,9,0,0,0.0536767062784712,1,1.0,0
465378609,874.6112384259259,0,0,0,0,63,0,0,40,0,15,16,6,0,0,0.0720320036606798,1,0.0,0
465378983,875.6094444444444,235,296,0,0,131,0,0,43,0,11,12,7,0,0,0.1496100809345502,1,0.7912457912457912,0
465379325,875.6101388888889,0,0,0,0,121,0,0,56,0,13,14,6,0,0,0.1381893544715624,1,0.0,0
465380942,875.6075231481482,281,340,0,0,136,0,0,99,0,12,13,6,0,0,0.155320730177953,1,0.8240469208211144,0
465387088,874.6010648148148,0,0,0,0,47,0,0,59,0,12,13,7,0,0,0.0537387865588899,1,0.0,0
465387671,875.5996412037038,0,0,0,0,71,0,0,65,0,15,16,7,0,0,0.0810872875887747,1,0.0,0
465389976,875.5958101851852,282,357,0,1,147,0,0,71,0,11,12,6,0,0,0.1678856820946006,1,0.7877094972067039,0
465392182,875.5935763888889,0,0,0,0,78,0,0,71,0,15,15,7,0,0,0.0890824259271112,1,0.0,0
465392383,875.5912037037037,1,0,0,0,40,0,0,62,0,14,15,7,0,0,0.0456834191402548,1,1.0,0
465393290,875.5900694444445,0,0,0,0,68,0,0,40,0,14,15,6,0,0,0.0776619131433087,1,0.0,0
465393485,875.5921875,254,331,0,1,131,0,0,49,0,12,13,5,0,0,0.1496130295822071,1,0.7650602409638554,0
465394343,873.5909375,4894,5379,0,5,282,0,0,97,0,14,7,0,0,0,0.322805546133764,1,0.9096654275092937,0
465398499,875.5838541666667,0,0,0,0,134,0,0,51,0,14,15,6,0,0,0.1530407387131335,1,0.0,0
465399263,874.5824421296296,1,0,0,0,117,0,0,47,0,14,15,6,0,0,0.1337781256862692,1,1.0,0
465399558,875.5823263888889,4622,4905,0,9,258,0,0,55,0,11,13,4,0,0,0.2946610409204954,1,0.9421116999592336,0
465401166,875.5810763888888,3831,4216,0,1,275,0,0,0,0,11,12,10,0,0,0.3140771392868497,1,0.9084657339340764,0
465402069,875.5801388888889,1,0,0,0,131,0,0,122,0,14,15,6,0,0,0.1496150883648684,1,1.0,0
465403330,875.5788541666667,3733,4106,0,3,233,0,0,63,0,10,3,0,0,0,0.2661096697631516,1,0.908935962990017,0
465404789,875.5769328703703,5270,5253,0,6,390,0,0,38,0,14,4,8,0,0,0.4454205963102035,1,1.0030452988199468,0
465404874,873.5741782407407,2,7,0,0,117,0,0,80,0,13,14,8,0,0,0.1339325300361893,1,0.25,0
465405613,875.5748842592593,1,0,0,0,98,0,0,60,0,13,14,7,0,0,0.111926463001485,1,1.0,0
465413078,875.5642476851851,22,36,0,1,96,0,0,135,0,11,12,7,0,0,0.109643581432386,1,0.5945945945945946,0
465417674,871.5584606481482,1,0,0,0,110,0,0,89,0,12,13,8,0,0,0.1262106959434322,1,1.0,0
465418238,869.5588888888889,222,287,0,1,110,0,0,92,0,12,11,6,0,0,0.126500920500112,1,0.7708333333333334,0
465418810,875.5571759259259,290,366,0,1,116,0,0,51,0,15,16,7,0,0,0.1324870643026136,1,0.7901907356948229,0
465418896,875.5555671296296,0,0,0,0,66,0,0,135,0,15,16,5,0,0,0.0753807095773371,1,0.0,0
465420606,873.5523958333333,4548,4685,0,2,291,0,0,58,0,14,7,4,0,0,0.3331225477199628,1,0.970550576184379,0
465421036,875.5540162037037,4879,5251,0,4,294,0,0,60,0,11,6,0,0,0,0.3357873920091887,1,0.928979436405179,0
465426060,875.5465277777778,1,0,0,0,115,0,0,59,0,14,17,6,0,0,0.1313465318177146,1,1.0,0
465427410,873.5446296296296,0,0,0,0,108,0,0,85,0,13,14,7,0,0,0.1236342096478301,1,0.0,0
465428761,875.5435300925926,0,0,0,0,125,0,0,25,0,12,13,7,0,0,0.1427684581759312,1,0.0,0
465429324,875.5421180555555,6135,6660,0,6,365,0,0,10,0,12,7,0,0,0,0.4168845702063132,1,0.9210328779462543,0
465429916,874.5417592592593,2,0,0,0,55,0,0,58,0,12,13,7,0,0,0.0628900785523325,1,2.0,0
465431259,875.5385763888889,248,361,0,0,120,0,0,56,0,10,11,4,0,0,0.1370584953068258,1,0.6850828729281768,0
465433276,875.5368171296296,4292,4717,0,6,304,0,0,99,0,13,6,0,0,0,0.3472155524532043,1,0.9097075031793133,0
465434130,875.5358796296297,0,0,0,0,79,0,0,62,0,14,15,8,0,0,0.0902304539971431,1,0.0,0
465434388,875.5345949074074,0,0,0,0,138,0,0,69,0,13,14,4,0,0,0.1576179863652061,1,0.0,0
465435993,875.5332523148148,0,0,0,0,110,0,0,81,0,13,14,7,0,0,0.1256377180233123,1,0.0,0
465437206,875.5299305555556,297,338,0,0,135,0,0,72,0,11,12,6,0,0,0.1541923298500432,1,0.8761061946902655,0
465442625,875.5234606481481,0,0,0,0,41,0,0,136,0,12,13,6,0,0,0.0468291277115734,1,0.0,0
465445130,875.519675925926,0,0,0,0,148,0,0,49,0,13,12,6,0,0,0.1690424600388754,1,0.0,0
466109264,873.8729166666667,0,0,0,0,42,0,0,84,0,14,15,6,0,0,0.0480619082602358,1,0.0,0
466110228,874.8708912037036,19,40,0,0,95,0,0,73,0,11,12,7,0,0,0.1085874508416955,1,0.4634146341463415,0
466114317,868.8702546296296,0,0,0,0,93,0,0,22,0,13,15,7,0,0,0.1070355434513145,1,0.0,0
466116893,874.8643171296296,0,0,0,0,57,0,0,77,0,13,14,7,0,0,0.0651529600862682,1,0.0,0
466121357,872.8597453703703,0,0,0,0,120,0,0,61,0,15,16,6,0,0,0.1374791316692038,1,0.0,0
466123036,874.8581597222222,4618,4798,0,7,252,0,0,61,0,12,3,0,0,0,0.2880466929541656,1,0.9622838091269015,0
466124519,874.8567592592592,4371,4649,0,2,310,0,0,107,0,11,4,0,0,0,0.3543437212603045,1,0.94,0
466124818,874.8570833333333,0,0,0,0,50,0,0,123,0,13,14,6,0,0,0.0571521919355564,1,0.0,0
466125372,868.8543287037037,0,0,0,0,58,0,0,35,0,14,15,6,0,0,0.0667545732548506,1,0.0,0
466126074,872.8548842592593,0,0,0,0,118,0,0,39,0,15,16,6,0,0,0.1351885656972076,1,0.0,0
466131055,874.8496875,34,41,0,0,93,0,0,54,0,13,14,5,0,0,0.1063039756686156,1,0.8095238095238095,0
466132138,874.8468402777778,4419,4861,0,4,295,0,0,48,0,11,12,0,0,0,0.3372018804675923,1,0.9088852324146441,0
466133310,869.8456597222222,206,277,0,0,111,0,0,53,0,10,11,7,0,0,0.1276088448930561,1,0.7410071942446043,0
466139143,874.8411111111111,1,0,0,0,149,0,0,100,0,12,13,7,0,0,0.1703166414303994,1,1.0,0
466139912,864.8387847222223,4617,4852,0,3,296,0,0,27,0,14,13,0,0,0,0.3422603205206759,1,0.9513702864207707,0
466141484,874.8366203703704,297,332,0,0,128,0,0,45,0,15,16,7,0,0,0.1463130336262066,1,0.8918918918918919,0
466143639,874.8365162037037,0,0,0,0,81,0,0,82,0,14,15,6,0,0,0.0925887276161099,1,0.0,0
466145460,874.8351851851852,296,362,0,0,145,0,0,75,0,14,15,6,0,0,0.1657455053131646,1,0.8154269972451791,0
466146699,874.83125,1,0,0,0,109,0,0,50,0,12,13,6,0,0,0.1245954575529904,1,1.0,0
466150269,874.8279513888889,241,341,0,1,153,0,0,49,0,15,16,6,0,0,0.1748915310515668,1,0.7046783625730995,0
466152441,874.8243402777778,0,0,0,0,150,0,0,67,0,12,13,8,0,0,0.171462993108889,1,0.0,0
466152938,874.8254166666667,5149,5484,0,6,302,0,0,38,0,10,5,0,0,0,0.3452117347087308,1,0.9387420237010027,0
466153262,874.8238078703704,4208,4605,0,2,259,0,0,70,0,14,7,0,0,0,0.2960596149462801,1,0.9135909683022145,0
466154098,872.8248611111111,0,0,0,0,121,0,0,82,0,15,16,7,0,0,0.1386303315276056,1,0.0,0
466155191,873.8214583333333,4803,5272,0,5,309,0,0,22,0,12,5,0,0,0,0.3536191480531344,1,0.9108666793096909,0
466155797,858.8216087962963,0,0,0,0,65,0,0,82,0,13,14,4,0,0,0.0756851006758171,1,0.0,0
466156124,874.8206481481482,4328,4751,0,8,299,0,0,112,0,12,4,0,0,0,0.3417843420718859,1,0.9107744107744108,0
466157984,874.8206944444445,314,394,0,0,138,0,0,25,0,14,15,4,0,0,0.1577466110697008,1,0.7949367088607595,0
466158890,874.8201041666666,303,361,0,0,144,0,0,65,0,13,14,7,0,0,0.1646052704430767,1,0.8370165745856354,0
466159914,874.8172800925926,1,0,0,0,49,0,0,98,0,14,15,6,0,0,0.0560116964525461,1,1.0,0
466161043,874.8182523148148,5188,5705,0,6,287,0,0,38,0,13,5,0,0,0,0.3280681431971897,1,0.9092183666316158,0
466162451,874.8144328703704,27,35,0,0,106,0,0,46,0,10,11,8,0,0,0.1211685540338341,1,0.75,0
466162548,874.8138078703704,2,0,0,0,66,0,0,84,0,14,15,7,0,0,0.0754446252800061,1,2.0,0
466163583,874.8137268518518,0,0,0,0,30,0,0,87,0,11,12,6,0,0,0.0342930146668668,1,0.0,0
466163614,874.8136458333333,15,27,0,0,110,0,0,88,0,12,13,8,0,0,0.125741065423682,1,0.5357142857142857,0
466165783,870.8121990740741,386,523,0,0,139,0,0,61,0,15,16,0,0,0,0.1596210985424598,1,0.7366412213740458,0
466166588,874.8097685185185,1,0,0,0,88,0,0,48,0,12,13,6,0,0,0.1005932981846256,1,1.0,0
466175265,874.8002777777778,0,0,0,0,105,0,0,70,0,14,15,5,0,0,0.1200273965923972,1,0.0,0
466176895,874.7980208333333,250,328,0,0,129,0,0,30,0,12,13,4,0,0,0.1474626105459771,1,0.7598784194528876,0
466177486,874.7988425925926,462,664,0,0,158,0,0,99,0,14,15,7,0,0,0.1806129502310854,1,0.6947368421052632,0
466178381,874.7971875,4607,4932,0,5,248,0,0,53,0,14,6,0,0,0,0.2834942810290022,1,0.9339144536793027,0
466181545,874.7937152777778,1,0,0,0,55,0,0,73,0,14,15,7,0,0,0.0628719651005535,1,1.0,0
466182757,874.7930324074074,0,0,0,1,124,0,0,66,0,14,15,6,0,0,0.1417478137851732,1,0.0,0
466183322,874.7906481481482,0,0,0,0,50,0,0,75,0,12,13,8,0,0,0.057156532307117,1,0.0,0
466184623,874.7900115740741,0,0,0,0,44,0,0,101,0,12,13,7,0,0,0.050297785031324,1,0.0,0
466188621,874.7860416666666,0,0,0,0,31,0,0,28,0,12,13,6,0,0,0.035437236636173,1,0.0,0
466189042,874.7838425925926,0,0,0,0,127,0,0,73,0,13,14,7,0,0,0.1451787214981383,1,0.0,0
466189857,874.7844328703703,0,0,0,0,116,0,0,33,0,10,11,11,0,0,0.1326040970879797,1,0.0,0
466192045,874.7794560185185,0,0,0,0,131,0,0,96,0,14,15,7,0,0,0.1497520305820656,1,0.0,0
466192470,874.7804861111111,0,0,0,0,54,0,0,46,0,13,14,7,0,0,0.0617297719778026,1,0.0,0
466194674,870.7788773148148,0,0,0,0,117,0,0,52,0,12,13,4,0,0,0.1343624689501261,1,0.0,0
466195745,874.7753819444445,0,0,0,0,112,0,0,70,0,15,16,4,0,0,0.1280328667034665,1,0.0,0
466196026,874.7768171296296,4771,5028,0,8,338,0,0,38,0,12,5,0,0,0,0.3863842673868309,1,0.9486975541857228,0
466196649,874.7748958333333,1991,2102,0,0,190,0,0,63,0,11,4,0,0,0,0.2171987338546133,1,0.9467427484545887,0
466198529,874.7718171296297,5017,5405,0,7,362,0,0,11,0,12,5,0,0,0,0.4138222019703387,1,0.9280429152793193,0
466200874,874.7691435185185,0,0,0,0,143,0,0,104,0,15,11,6,0,0,0.1634717009579808,1,0.0,0
466203702,872.767337962963,6193,6432,1,7,334,0,0,24,0,12,8,0,0,0,0.3826907642956306,1,0.9626923674801803,0
466204969,874.7638773148149,2,0,0,0,56,0,0,68,0,14,15,9,0,0,0.0640172752764791,1,2.0,0
466205550,871.7645833333333,0,0,0,0,118,0,0,46,0,14,15,7,0,0,0.1353576437040493,1,0.0,0
466206406,869.7645486111111,191,288,0,0,124,0,0,46,0,15,16,4,0,0,0.1425673190008064,1,0.6608996539792388,0
466207205,874.7607638888888,4,0,0,0,75,0,0,64,0,12,14,4,0,0,0.0857377273997038,1,4.0,0
466209990,874.7602199074074,1,0,0,0,46,0,0,34,0,13,12,5,0,0,0.0525858388396802,1,1.0,0
466210973,873.7588078703703,222,314,0,0,125,0,0,79,0,15,16,7,0,0,0.1430600741657814,1,0.7047619047619048,0
466212113,874.7567824074074,0,0,0,0,41,0,0,81,0,13,14,7,0,0,0.0468701709751757,1,0.0,0
466214628,874.7532060185185,287,357,0,0,128,0,0,59,0,11,12,6,0,0,0.1463269856835063,1,0.8016759776536313,0
466215674,869.7524768518518,4089,4166,0,2,258,0,0,27,0,12,5,0,0,0,0.2966361195511835,1,0.9812814974802015,0
466217028,874.7483217592593,0,0,0,0,56,0,0,77,0,14,13,6,0,0,0.0640184136888157,1,0.0,0
466217564,873.7503356481482,0,0,0,0,42,0,0,55,0,13,14,9,0,0,0.0480686510074708,1,0.0,0
466219724,874.7471527777777,4723,5195,0,5,257,0,0,62,0,13,3,0,0,0,0.2937991840157375,1,0.9089684372594303,0
466220361,873.7451620370371,0,0,0,0,41,0,0,34,0,14,15,7,0,0,0.0469244371636791,1,0.0,0
466221249,870.7444907407407,4666,5132,0,7,276,0,0,118,0,12,6,0,0,0,0.3169701360363902,1,0.9090200662380674,0
466223608,874.7427199074074,31,38,0,0,121,0,0,99,0,14,15,4,0,0,0.1383263868426154,1,0.7948717948717948,0
466224759,874.7402314814815,267,348,0,0,126,0,0,56,0,15,13,4,0,0,0.1440427630069793,1,0.7650429799426934,0
466225307,873.7385185185185,2,0,0,0,119,0,0,83,0,11,12,6,0,0,0.1361963531899406,1,2.0,0
466225850,874.7371527777777,0,0,0,0,112,0,0,109,0,10,11,7,0,0,0.1280384622012443,1,0.0,0
466226701,874.7372106481481,0,0,0,0,34,0,0,71,0,14,15,4,0,0,0.0388688163110592,1,0.0,0
466226882,871.7358680555556,0,0,0,0,156,0,0,70,0,13,14,7,0,0,0.1789532879598168,1,0.0,0
466227486,872.7364236111111,0,0,0,0,27,0,0,92,0,12,13,4,0,0,0.0309371755762699,1,0.0,0
466229029,870.7350115740741,0,0,0,0,31,0,0,63,0,12,13,6,0,0,0.0356021057524235,1,0.0,0
466231055,872.732662037037,456,574,0,0,126,0,0,67,0,13,14,4,0,0,0.1443741082882477,1,0.7930434782608695,0
466232314,874.7301620370371,0,0,0,0,38,0,0,39,0,12,13,7,0,0,0.0434419682843279,1,0.0,0
466234508,874.7276851851852,0,0,0,0,132,0,0,100,0,13,14,8,0,0,0.1509041065976443,1,0.0,0
466235245,874.7273958333334,0,0,0,0,69,0,0,66,0,13,14,6,0,0,0.0788817181784772,1,0.0,0
466236779,872.7229861111111,5130,5623,0,9,257,0,0,96,0,14,5,0,0,0,0.2944806127437089,1,0.9121621621621622,0
466237339,872.7238194444444,0,0,0,0,117,0,0,37,0,15,16,7,0,0,0.1340630303185908,1,0.0,0
466238747,874.7222106481481,0,0,0,0,66,0,0,51,0,11,12,5,0,0,0.0754525255230949,1,0.0,0
466239486,874.7210416666667,1,0,0,0,131,0,0,30,0,15,16,5,0,0,0.1497620311049504,1,1.0,0
466239539,873.721087962963,0,0,0,0,62,0,0,48,0,13,14,8,0,0,0.0709608601454144,1,0.0,0
466241419,874.7169907407407,0,0,0,0,144,0,0,43,0,14,15,4,0,0,0.1646246744486249,1,0.0,0
466242255,874.7168634259259,4593,4793,0,6,350,0,0,25,0,11,5,0,0,0,0.4001294753013639,1,0.958072590738423,0
466246135,874.7111458333334,0,0,0,0,75,0,0,66,0,14,15,7,0,0,0.0857425908787354,1,0.0,0
466246466,874.7116782407408,2904,3119,0,1,218,0,0,80,0,12,4,0,0,0,0.2492249791259519,1,0.9307692307692308,0
466247056,874.7104861111111,0,0,0,0,57,0,0,74,0,14,15,7,0,0,0.0651644182159662,1,0.0,0
466249274,874.7066319444444,0,0,0,0,84,0,0,130,0,14,15,7,0,0,0.0960321973519722,1,0.0,0
466251978,874.7037731481481,1,22,0,0,145,0,0,55,0,12,13,7,0,0,0.1657704062626365,1,0.043478260869565216,0
