tweet_count,followers_count,following_count,listed_count,user_age_days,avg_tweets_per_day,follower_following_ratio,has_url,is_verified,description_length,has_geo,is_protected,favourites_count,label
4,1,0,0,303,0.013201320132013201,0.0,0,0,0,0,0,0,1
35,0,0,0,303,0.11551155115511551,0.0,0,0,0,0,0,0,1
7,1,0,0,227,0.030837004405286344,0.0,0,0,153,0,0,0,1
11,2,0,0,227,0.048458149779735685,0.0,0,0,88,0,0,0,1
547,554,2318,0,226,2.420353982300885,0.23899913718723037,1,0,153,0,0,533,1
8,2,139,0,225,0.035555555555555556,0.014388489208633094,0,0,0,0,0,0,1
41,2,0,0,225,0.18222222222222223,0.0,0,0,36,0,0,0,1
15,0,0,0,225,0.06666666666666667,0.0,0,0,0,0,0,0,1
2,0,0,0,223,0.008968609865470852,0.0,0,0,0,0,0,0,1
20,0,0,0,222,0.09009009009009009,0.0,0,0,0,0,0,0,1
9,0,0,0,222,0.04054054054054054,0.0,0,0,0,0,0,0,1
16,0,0,0,222,0.07207207207207207,0.0,0,0,0,0,0,0,1
20,0,124,0,221,0.09049773755656108,0.0,0,0,0,0,0,0,1
5,0,0,0,221,0.02262443438914027,0.0,0,0,0,0,0,0,1
6,1,0,0,221,0.027149321266968326,0.0,0,0,0,0,0,0,1
33,2,0,0,221,0.1493212669683258,0.0,0,0,15,0,0,0,1
34,1,204,0,221,0.15384615384615385,0.004901960784313725,0,0,0,0,0,0,1
18,0,0,0,221,0.08144796380090498,0.0,0,0,148,0,0,0,1
12,2,0,0,221,0.05429864253393665,0.0,0,0,94,0,0,0,1
3,0,156,0,220,0.013636363636363636,0.0,0,0,0,0,0,0,1
6,0,0,0,220,0.02727272727272727,0.0,0,0,0,0,0,0,1
6,0,0,0,220,0.02727272727272727,0.0,0,0,0,0,0,0,1
13,0,0,0,220,0.05909090909090909,0.0,0,0,0,0,0,0,1
15,1,283,0,220,0.06818181818181818,0.0035335689045936395,0,0,0,0,0,0,1
9,0,0,0,220,0.04090909090909091,0.0,0,0,0,0,0,0,1
17,0,0,0,220,0.07727272727272727,0.0,0,0,23,0,0,0,1
19,1,0,0,219,0.0867579908675799,0.0,0,0,0,0,0,0,1
85,1,397,0,219,0.3881278538812785,0.0025188916876574307,0,0,0,0,0,0,1
13,0,0,0,219,0.0593607305936073,0.0,0,0,0,0,0,0,1
7,0,0,0,219,0.0319634703196347,0.0,0,0,0,0,0,0,1
8,0,0,0,219,0.0365296803652968,0.0,0,0,0,0,0,0,1
24,1,0,0,219,0.1095890410958904,0.0,0,0,127,0,0,0,1
113,1,338,0,219,0.5159817351598174,0.0029585798816568047,0,0,66,0,0,0,1
4,3,0,0,219,0.0182648401826484,0.0,0,0,0,0,0,0,1
4,0,0,0,219,0.0182648401826484,0.0,0,0,57,0,0,0,1
7,1,0,0,219,0.0319634703196347,0.0,0,0,0,0,0,0,1
21,0,0,0,218,0.0963302752293578,0.0,0,0,0,0,0,0,1
5,0,0,0,218,0.022935779816513763,0.0,0,0,0,0,0,0,1
12,2,169,0,218,0.05504587155963303,0.011834319526627219,0,0,0,0,0,0,1
11,0,0,0,218,0.05045871559633028,0.0,0,0,0,0,0,0,1
23,2,0,0,218,0.10550458715596331,0.0,0,0,0,0,0,0,1
45,0,264,1,218,0.20642201834862386,0.0,0,0,0,0,0,0,1
19,2,0,0,218,0.0871559633027523,0.0,0,0,0,0,0,0,1
32,2,152,0,217,0.14746543778801843,0.013157894736842105,0,0,0,0,0,0,1
22,13,583,0,217,0.10138248847926268,0.022298456260720412,0,0,0,0,0,0,1
19,1,0,0,217,0.08755760368663594,0.0,0,0,0,0,0,0,1
15,0,0,0,217,0.06912442396313365,0.0,0,0,0,0,0,0,1
4,0,0,0,217,0.018433179723502304,0.0,0,0,0,0,0,0,1
21,2,0,0,217,0.0967741935483871,0.0,0,0,46,0,0,0,1
5,0,0,0,217,0.02304147465437788,0.0,0,0,0,0,0,0,1
7,0,279,0,217,0.03225806451612903,0.0,0,0,0,0,0,0,1
7,1,0,0,216,0.032407407407407406,0.0,0,0,94,0,0,0,1
2,1,0,0,216,0.009259259259259259,0.0,0,0,13,0,0,0,1
34,0,136,0,216,0.1574074074074074,0.0,0,0,0,0,0,0,1
1,0,0,0,216,0.004629629629629629,0.0,0,0,0,0,0,0,1
11,0,0,0,216,0.05092592592592592,0.0,0,0,50,0,0,0,1
22,1,0,0,216,0.10185185185185185,0.0,0,0,10,0,0,0,1
41,0,0,0,216,0.18981481481481483,0.0,0,0,0,0,0,0,1
32,0,0,0,216,0.14814814814814814,0.0,0,0,21,0,0,0,1
24,0,0,0,216,0.1111111111111111,0.0,0,0,0,0,0,0,1
4,0,0,0,216,0.018518518518518517,0.0,0,0,0,0,0,0,1
12,0,0,0,216,0.05555555555555555,0.0,0,0,0,0,0,0,1
5,0,0,0,216,0.023148148148148147,0.0,0,0,38,0,0,0,1
16,1,0,0,216,0.07407407407407407,0.0,0,0,14,0,0,0,1
17,0,0,0,215,0.07906976744186046,0.0,0,0,111,0,0,0,1
18,0,0,0,215,0.08372093023255814,0.0,0,0,0,0,0,0,1
18,0,0,0,215,0.08372093023255814,0.0,0,0,0,0,0,0,1
78,2,40,0,215,0.3627906976744186,0.05,0,0,0,0,0,0,1
4,0,0,0,215,0.018604651162790697,0.0,0,0,0,0,0,0,1
28,0,0,0,215,0.13023255813953488,0.0,0,0,14,0,0,0,1
38,1,124,0,215,0.17674418604651163,0.008064516129032258,0,0,0,0,0,0,1
12,0,0,0,215,0.05581395348837209,0.0,0,0,0,0,0,0,1
35,4,257,0,215,0.16279069767441862,0.01556420233463035,0,0,0,0,0,0,1
83,2,294,0,215,0.386046511627907,0.006802721088435374,0,0,0,0,0,0,1
79,2,108,0,215,0.3674418604651163,0.018518518518518517,0,0,0,0,0,0,1
20,0,0,0,215,0.09302325581395349,0.0,0,0,0,0,0,0,1
20,0,0,0,214,0.09345794392523364,0.0,0,0,0,0,0,0,1
7,0,0,0,214,0.03271028037383177,0.0,0,0,16,0,0,0,1
25,1,361,0,214,0.11682242990654206,0.002770083102493075,0,0,71,0,0,0,1
27,3,1100,0,214,0.1261682242990654,0.0027272727272727275,0,0,82,0,0,0,1
11,0,0,0,214,0.0514018691588785,0.0,0,0,65,0,0,0,1
34,1,0,0,214,0.1588785046728972,0.0,0,0,5,0,0,0,1
4,0,0,0,214,0.018691588785046728,0.0,0,0,33,0,0,0,1
75,5,610,0,213,0.352112676056338,0.00819672131147541,0,0,86,0,0,0,1
5,1,0,0,213,0.023474178403755867,0.0,0,0,27,0,0,0,1
1062,133,300,0,213,4.985915492957746,0.44333333333333336,1,0,100,0,0,1381,1
54,1,140,0,212,0.25471698113207547,0.007142857142857143,0,0,59,0,0,0,1
38,0,143,0,212,0.1792452830188679,0.0,0,0,0,0,0,0,1
1,1,72,0,212,0.0047169811320754715,0.013888888888888888,0,0,0,0,0,0,1
80,1,202,0,212,0.37735849056603776,0.0049504950495049506,0,0,0,0,0,0,1
25,0,0,0,212,0.1179245283018868,0.0,0,0,0,0,0,0,1
4,0,0,0,212,0.018867924528301886,0.0,0,0,125,0,0,0,1
27,0,0,0,212,0.12735849056603774,0.0,0,0,25,0,0,0,1
4,1,0,0,212,0.018867924528301886,0.0,0,0,0,0,0,0,1
11,0,0,0,212,0.05188679245283019,0.0,0,0,14,0,0,0,1
20,1,0,0,211,0.0947867298578199,0.0,0,0,57,0,0,0,1
3,1,0,0,211,0.014218009478672985,0.0,0,0,100,0,0,0,1
77,0,164,0,211,0.36492890995260663,0.0,0,0,124,0,0,0,1
16,0,0,0,211,0.07582938388625593,0.0,0,0,0,0,0,0,1
35,0,125,0,211,0.16587677725118483,0.0,0,0,0,0,0,0,1
44,0,109,0,211,0.20853080568720378,0.0,0,0,55,0,0,0,1
26,0,0,0,211,0.12322274881516587,0.0,0,0,38,0,0,0,1
27,0,48,0,211,0.12796208530805686,0.0,0,0,47,0,0,0,1
16,0,0,0,211,0.07582938388625593,0.0,0,0,82,0,0,0,1
20,0,0,0,210,0.09523809523809523,0.0,0,0,28,0,0,0,1
100,3,113,0,210,0.47619047619047616,0.02654867256637168,0,0,91,0,0,0,1
39,1,0,0,210,0.18571428571428572,0.0,0,0,0,0,0,0,1
30,0,0,0,210,0.14285714285714285,0.0,0,0,18,0,0,0,1
8,1,0,0,210,0.0380952380952381,0.0,0,0,13,0,0,0,1
14,1,0,0,210,0.06666666666666667,0.0,0,0,16,0,0,0,1
10,1,0,0,209,0.04784688995215311,0.0,0,0,0,0,0,0,1
39,1,0,0,209,0.18660287081339713,0.0,0,0,0,0,0,0,1
14007,960,99,4,209,67.01913875598086,9.696969696969697,1,0,39,0,0,59208,1
9,0,0,0,208,0.04326923076923077,0.0,0,0,27,0,0,0,1
23,0,0,0,207,0.1111111111111111,0.0,0,0,0,0,0,0,1
5,0,0,0,207,0.024154589371980676,0.0,0,0,27,0,0,0,1
10,0,0,0,196,0.05102040816326531,0.0,0,0,0,0,0,0,1
55,0,0,0,196,0.28061224489795916,0.0,0,0,0,0,0,0,1
204,205,477,0,196,1.0408163265306123,0.429769392033543,0,0,61,0,0,146,1
3,0,0,0,194,0.015463917525773196,0.0,0,0,0,0,0,0,1
6714,518,389,0,190,35.33684210526316,1.3316195372750643,0,0,26,0,0,5659,1
12,3,0,0,183,0.06557377049180328,0.0,0,0,22,0,0,0,1
59,1,173,0,182,0.3241758241758242,0.005780346820809248,0,0,0,0,0,0,1
33,0,191,0,181,0.18232044198895028,0.0,0,0,0,0,0,0,1
17,0,0,0,180,0.09444444444444444,0.0,0,0,95,0,0,0,1
41,1,160,0,180,0.22777777777777777,0.00625,0,0,27,0,0,0,1
1,0,0,0,179,0.00558659217877095,0.0,0,0,0,0,0,0,1
1,1,0,0,177,0.005649717514124294,0.0,0,0,0,0,0,0,1
4,0,0,0,176,0.022727272727272728,0.0,0,0,0,0,0,0,1
37,2,73,0,175,0.21142857142857144,0.0273972602739726,0,0,0,0,0,0,1
46,0,327,0,175,0.26285714285714284,0.0,0,0,0,0,0,0,1
93,0,0,0,175,0.5314285714285715,0.0,0,0,0,0,0,0,1
71,0,50,0,175,0.4057142857142857,0.0,0,0,0,0,0,0,1
60,0,64,0,175,0.34285714285714286,0.0,0,0,0,0,0,0,1
98,0,62,0,174,0.5632183908045977,0.0,0,0,0,0,0,0,1
116,2,357,0,174,0.6666666666666666,0.0056022408963585435,0,0,82,0,0,0,1
67,0,0,0,174,0.3850574712643678,0.0,0,0,0,0,0,0,1
75,0,57,0,173,0.43352601156069365,0.0,0,0,0,0,0,0,1
36,0,0,0,173,0.20809248554913296,0.0,0,0,0,0,0,0,1
4,0,0,0,173,0.023121387283236993,0.0,0,0,0,0,0,0,1
93,1,60,0,173,0.5375722543352601,0.016666666666666666,0,0,0,0,0,0,1
28,0,104,0,173,0.16184971098265896,0.0,0,0,64,0,0,0,1
106,1,0,0,173,0.6127167630057804,0.0,0,0,0,0,0,0,1
72,1,460,0,173,0.4161849710982659,0.002173913043478261,0,0,70,0,0,0,1
99,0,67,0,173,0.5722543352601156,0.0,0,0,0,0,0,0,1
75,1,28,0,173,0.43352601156069365,0.03571428571428571,0,0,0,0,0,0,1
76,3,682,0,173,0.4393063583815029,0.004398826979472141,0,0,0,0,0,0,1
74,1,45,0,173,0.4277456647398844,0.022222222222222223,0,0,0,0,0,0,1
47,2,437,0,173,0.27167630057803466,0.004576659038901602,0,0,0,0,0,0,1
49,0,0,0,173,0.2832369942196532,0.0,0,0,60,0,0,0,1
97,1,30,0,173,0.5606936416184971,0.03333333333333333,0,0,0,0,0,0,1
87,2,29,0,172,0.5058139534883721,0.06896551724137931,0,0,0,0,0,0,1
82,1,0,0,172,0.47674418604651164,0.0,0,0,0,0,0,0,1
34,0,50,0,171,0.19883040935672514,0.0,0,0,0,0,0,0,1
88,1,44,0,171,0.5146198830409356,0.022727272727272728,0,0,0,0,0,0,1
184,4,130,0,171,1.0760233918128654,0.03076923076923077,0,0,0,0,0,0,1
44,0,21,0,171,0.2573099415204678,0.0,0,0,0,0,0,0,1
38,0,30,0,170,0.2235294117647059,0.0,0,0,0,0,0,0,1
69,0,59,0,170,0.40588235294117647,0.0,0,0,0,0,0,0,1
105,3,111,0,170,0.6176470588235294,0.02702702702702703,0,0,0,0,0,0,1
8,0,79,0,169,0.047337278106508875,0.0,0,0,0,0,0,0,1
31,0,42,0,164,0.18902439024390244,0.0,0,0,139,0,0,0,1
69,0,33,0,164,0.42073170731707316,0.0,0,0,29,0,0,0,1
62,1,41,0,164,0.3780487804878049,0.024390243902439025,0,0,29,0,0,0,1
16,0,21,0,163,0.09815950920245399,0.0,0,0,83,0,0,0,1
1038,21,40,0,149,6.966442953020135,0.525,0,0,45,0,0,1203,1
1021,73,88,0,143,7.13986013986014,0.8295454545454546,0,0,57,0,0,1192,1
1136,48,85,0,142,8.0,0.5647058823529412,0,0,77,0,0,1191,1
1081,128,87,0,142,7.612676056338028,1.471264367816092,0,0,60,0,0,1140,1
1071,205,117,0,134,7.992537313432836,1.7521367521367521,0,0,87,0,0,1122,1
181,5,105,0,104,1.7403846153846154,0.047619047619047616,1,0,39,0,0,255,1
265,6,201,0,103,2.5728155339805827,0.029850746268656716,1,0,32,0,0,568,1
244,1,181,0,103,2.3689320388349513,0.0055248618784530384,1,0,39,0,0,520,1
269,4,166,0,99,2.717171717171717,0.024096385542168676,1,0,39,0,0,374,1
316,5,575,0,99,3.191919191919192,0.008695652173913044,1,0,40,0,0,1573,1
2284,22,55,0,60,38.06666666666667,0.4,0,0,36,0,0,2362,1
2244,13,51,0,60,37.4,0.2549019607843137,0,0,40,0,0,2319,1
4,0,12,0,49,0.08163265306122448,0.0,0,0,0,0,0,0,1
26,3,139,0,49,0.5306122448979592,0.02158273381294964,0,0,0,0,0,8,1
246,3,94,0,49,5.020408163265306,0.031914893617021274,1,0,35,0,0,216,1
243,3,105,0,46,5.282608695652174,0.02857142857142857,1,0,32,0,0,265,1
1071,31,85,0,46,23.282608695652176,0.36470588235294116,0,0,35,0,0,1124,1
289,3,149,0,43,6.72093023255814,0.020134228187919462,1,0,39,0,0,399,1
10,5,62,0,41,0.24390243902439024,0.08064516129032258,0,0,0,0,0,1,1
34,54,48,0,39,0.8717948717948718,1.125,0,0,32,0,0,3,1
16,0,71,0,38,0.42105263157894735,0.0,0,0,0,0,0,4,1
153,10,733,0,38,4.026315789473684,0.013642564802182811,0,0,0,0,0,131,1
25,2,69,0,38,0.6578947368421053,0.028985507246376812,0,0,0,0,0,7,1
22,15,282,0,36,0.6111111111111112,0.05319148936170213,0,0,0,0,0,16,1
204,197,330,1,36,5.666666666666667,0.5969696969696969,1,0,133,0,0,3632,1
71,68,82,0,35,2.0285714285714285,0.8292682926829268,0,0,9,0,0,52,1
305,3,188,0,35,8.714285714285714,0.015957446808510637,1,0,35,0,0,485,1
334,9,460,0,35,9.542857142857143,0.01956521739130435,1,0,40,0,0,1074,1
10,3,89,0,34,0.29411764705882354,0.033707865168539325,0,0,7,0,0,4,1
42,1,281,0,34,1.2352941176470589,0.0035587188612099642,0,0,0,0,0,47,1
266,1,133,0,34,7.823529411764706,0.007518796992481203,1,0,39,0,0,331,1
1092,36,200,0,32,34.125,0.18,0,0,32,0,0,1493,1
16,3,71,0,32,0.5,0.04225352112676056,0,0,0,0,0,3,1
9,1,69,0,32,0.28125,0.014492753623188406,0,0,0,0,0,2,1
6,2,59,0,31,0.1935483870967742,0.03389830508474576,0,0,0,0,0,3,1
4,1,14,0,30,0.13333333333333333,0.07142857142857142,0,0,0,0,0,1,1
608,19,149,0,30,20.266666666666666,0.12751677852348994,1,0,0,0,0,1,1
2,40,182,0,29,0.06896551724137931,0.21978021978021978,0,0,2,0,0,0,1
3,1,51,0,29,0.10344827586206896,0.0196078431372549,0,0,2,0,0,0,1
4,0,4,0,29,0.13793103448275862,0.0,0,0,118,0,0,2,1
5,5,61,0,29,0.1724137931034483,0.08196721311475409,0,0,25,0,0,4,1
1,0,0,0,29,0.034482758620689655,0.0,0,0,11,0,0,1,1
3,0,1,0,29,0.10344827586206896,0.0,0,0,0,0,0,0,1
1,1,6,0,28,0.03571428571428571,0.16666666666666666,0,0,152,0,0,1,1
184,3,338,0,28,6.571428571428571,0.008875739644970414,0,0,0,0,0,104,1
177,2,130,0,28,6.321428571428571,0.015384615384615385,0,0,12,0,0,53,1
7,0,0,0,28,0.25,0.0,0,0,0,0,0,0,1
583,1,715,0,28,20.821428571428573,0.0013986013986013986,0,0,0,0,0,159,1
558,2,732,0,28,19.928571428571427,0.00273224043715847,0,0,0,0,0,146,1
2,0,9,0,28,0.07142857142857142,0.0,0,0,0,0,0,2,1
322,13,136,0,28,11.5,0.09558823529411764,0,0,115,0,0,61,1
3,0,0,0,28,0.10714285714285714,0.0,0,0,0,0,0,0,1
269,64,50,0,28,9.607142857142858,1.28,1,0,108,0,0,1822,1
27,2,4,0,28,0.9642857142857143,0.5,0,0,0,0,0,6,1
17,0,56,0,28,0.6071428571428571,0.0,0,0,0,0,0,5,1
2,0,2,0,27,0.07407407407407407,0.0,0,0,0,0,0,0,1
4,0,17,0,27,0.14814814814814814,0.0,0,0,0,0,0,1,1
73,2,224,0,27,2.7037037037037037,0.008928571428571428,0,0,0,0,0,46,1
8,0,4,0,27,0.2962962962962963,0.0,0,0,0,0,0,0,1
6,0,3,0,27,0.2222222222222222,0.0,0,0,0,0,0,0,1
3,0,3,0,27,0.1111111111111111,0.0,0,0,0,0,0,0,1
28,0,0,0,27,1.037037037037037,0.0,0,0,0,0,0,0,1
1,1,5,0,27,0.037037037037037035,0.2,0,0,0,0,0,9,1
11,4,60,0,27,0.4074074074074074,0.06666666666666667,0,0,0,0,0,3,1
3,0,1,0,27,0.1111111111111111,0.0,0,0,0,0,0,0,1
15,0,4,0,27,0.5555555555555556,0.0,0,0,0,0,0,0,1
6,0,2,0,27,0.2222222222222222,0.0,0,0,0,0,0,0,1
6,0,2,0,27,0.2222222222222222,0.0,0,0,0,0,0,0,1
11,0,2,0,27,0.4074074074074074,0.0,0,0,0,0,0,0,1
2,0,3,0,27,0.07407407407407407,0.0,0,0,0,0,0,0,1
5,0,2,0,27,0.18518518518518517,0.0,0,0,0,0,0,0,1
15,0,0,0,27,0.5555555555555556,0.0,0,0,0,0,0,0,1
5,0,2,0,27,0.18518518518518517,0.0,0,0,0,0,0,0,1
4,0,2,0,27,0.14814814814814814,0.0,0,0,0,0,0,0,1
1,0,0,0,27,0.037037037037037035,0.0,0,0,0,0,0,0,1
1,0,1,0,27,0.037037037037037035,0.0,0,0,0,0,0,0,1
74,1,2,0,26,2.8461538461538463,0.5,0,0,0,0,0,0,1
242,15,13,0,26,9.307692307692308,1.1538461538461537,0,0,20,0,0,23,1
6,0,2,0,26,0.23076923076923078,0.0,0,0,0,0,0,0,1
2,0,0,0,26,0.07692307692307693,0.0,0,0,0,0,0,0,1
2,0,4,0,26,0.07692307692307693,0.0,0,0,0,0,0,0,1
3,0,0,0,26,0.11538461538461539,0.0,0,0,0,0,0,0,1
4,0,3,0,26,0.15384615384615385,0.0,0,0,45,0,0,0,1
4,0,0,0,26,0.15384615384615385,0.0,0,0,0,0,0,0,1
86,1,1,0,26,3.3076923076923075,1.0,0,0,0,0,0,0,1
35,41,789,0,26,1.3461538461538463,0.051964512040557666,0,0,7,0,0,801,1
282,5,172,0,26,10.846153846153847,0.029069767441860465,0,0,73,0,0,297,1
2,0,1,0,26,0.07692307692307693,0.0,0,0,4,0,0,0,1
12,0,51,0,25,0.48,0.0,0,0,0,0,0,4,1
6,0,10,0,25,0.24,0.0,0,0,0,0,0,2,1
9,0,58,0,25,0.36,0.0,0,0,0,0,0,2,1
6,0,0,0,25,0.24,0.0,0,0,0,0,0,0,1
21,1,11,0,24,0.875,0.09090909090909091,0,0,0,0,0,18,1
75,0,26,0,24,3.125,0.0,0,0,0,0,0,71,1
101,1,15,0,24,4.208333333333333,0.06666666666666667,0,0,13,0,0,98,1
7,0,36,0,24,0.2916666666666667,0.0,0,0,8,0,0,0,1
9,2,33,0,24,0.375,0.06060606060606061,0,0,143,0,0,7,1
2,0,10,0,24,0.08333333333333333,0.0,0,0,0,0,0,0,1
16,1,35,0,23,0.6956521739130435,0.02857142857142857,0,0,0,0,0,2,1
5,0,1,0,23,0.21739130434782608,0.0,0,0,0,0,0,0,1
3,0,14,0,23,0.13043478260869565,0.0,0,0,0,0,0,0,1
7,16,21,0,23,0.30434782608695654,0.7619047619047619,0,0,45,0,0,16,1
27,0,0,0,23,1.173913043478261,0.0,1,0,159,0,0,0,1
393,19,37,1,23,17.08695652173913,0.5135135135135135,0,0,143,0,0,636,1
1,0,0,0,23,0.043478260869565216,0.0,1,0,137,0,0,0,1
60,273,226,0,22,2.727272727272727,1.2079646017699115,0,0,62,0,0,90,1
70,7,151,0,22,3.1818181818181817,0.046357615894039736,0,0,150,0,0,148,1
9,0,0,0,22,0.4090909090909091,0.0,0,0,0,0,0,0,1
5,0,5,0,22,0.22727272727272727,0.0,0,0,0,0,0,0,1
509,3,631,0,22,23.136363636363637,0.004754358161648178,0,0,0,0,0,147,1
13,0,20,0,22,0.5909090909090909,0.0,0,0,7,0,0,11,1
63,0,0,0,22,2.8636363636363638,0.0,1,0,39,0,0,0,1
3,0,0,0,21,0.14285714285714285,0.0,0,0,0,0,0,0,1
132,13,215,0,21,6.285714285714286,0.06046511627906977,0,0,0,0,0,51,1
2,0,9,0,21,0.09523809523809523,0.0,0,0,0,0,0,7,1
108,0,9,0,21,5.142857142857143,0.0,0,0,34,0,0,44,1
3,0,12,0,21,0.14285714285714285,0.0,0,0,0,0,0,0,1
1,0,1,0,21,0.047619047619047616,0.0,0,0,14,0,0,0,1
19,2,21,0,20,0.95,0.09523809523809523,0,0,17,0,0,26,1
79,18,147,0,20,3.95,0.12244897959183673,1,0,111,0,0,0,1
3,12,35,0,20,0.15,0.34285714285714286,0,0,56,0,0,11,1
4,34,16,1,19,0.21052631578947367,2.125,0,0,53,0,0,2,1
131,256,1327,0,19,6.894736842105263,0.19291635267520724,0,0,99,0,0,21,1
28,24,190,0,19,1.4736842105263157,0.12631578947368421,0,0,90,0,0,56,1
65,1,661,0,18,3.611111111111111,0.0015128593040847202,0,0,0,0,0,0,1
13,3,144,0,18,0.7222222222222222,0.020833333333333332,1,0,36,0,0,329,1
54,0,0,0,18,3.0,0.0,0,0,0,0,0,0,1
5,1,13,0,18,0.2777777777777778,0.07692307692307693,0,0,0,0,0,1,1
30,2,1,0,18,1.6666666666666667,2.0,0,0,25,0,0,22,1
4,2,130,0,18,0.2222222222222222,0.015384615384615385,1,0,40,0,0,331,1
294,195,236,1,18,16.333333333333332,0.826271186440678,0,0,126,0,0,39,1
14,1,6,0,18,0.7777777777777778,0.16666666666666666,0,0,0,0,0,11,1
4,2,22,0,18,0.2222222222222222,0.09090909090909091,0,0,28,0,0,5,1
164,0,78,0,18,9.11111111111111,0.0,1,0,36,0,0,180,1
15,8,5,0,18,0.8333333333333334,1.6,0,0,22,0,0,4,1
2,0,0,0,18,0.1111111111111111,0.0,0,0,27,0,0,0,1
5,1,6,0,18,0.2777777777777778,0.16666666666666666,0,0,0,0,0,0,1
