user_id,followers_count,following_count,listed_count,tweet_count,follower_following_ratio,is_verified,has_url,has_location,user_age_days,total_sampled_tweets,avg_tweet_length,avg_url_count,avg_user_mention_count,avg_hashtag_count,avg_tweets_per_day,label
3268042182,201,1052,0,714,0.1908831908831909,0,1,0,2737,198,101.78787878787878,0.3282828282828283,1.1313131313131313,0.025252525252525252,0.26077428780131484,1
22203756,5063337,44,9781,10768,112518.6,1,1,0,5055,200,137.9,0.52,1.675,0.375,2.1297468354430378,0
1539495661,338,90,2,2064,3.7142857142857144,0,1,1,3479,199,121.39698492462311,0.12060301507537688,1.4271356783919598,0.37185929648241206,0.593103448275862,1
2965511647,1760514,10,342,693,160046.72727272726,1,1,1,2914,200,198.0,0.15,0.385,0.455,0.23773584905660378,0
23765365,91691,8,126,33893,10187.888888888889,1,1,1,5043,200,92.985,1.0,0.0,0.0,6.719468675654243,0
1292827583416078336,0,18,0,2,0.0,0,1,0,873,2,34.5,1.0,0.0,0.5,0.002288329519450801,1
299456906,2452,2792,67,14962,0.8779090583601862,0,1,1,4247,199,210.5075376884422,0.3316582914572864,1.5979899497487438,3.8040201005025125,3.5221280602636535,1
375721095,789835,0,5025,214,789835.0,0,1,1,4122,200,150.75,1.245,0.195,0.16,0.05190395343196701,1
30354991,5353835,736,15244,14378,7264.362279511533,1,1,1,5012,200,170.27,0.525,0.875,0.155,2.8681428286455217,0
1214658897325281280,1016,180,11,2331,5.613259668508287,1,1,1,1089,200,152.93,0.235,1.66,0.22,2.138532110091743,0
170861207,475853,560,2031,35927,848.222816399287,1,1,1,4542,200,102.37,0.21,1.115,0.05,7.908210433634163,0
1115977467951501313,4,63,0,2,0.0625,0,1,1,1361,2,100.0,1.5,0.5,1.0,0.0014684287812041115,0
1945909922,152,292,8,528,0.5187713310580204,0,1,1,3371,200,96.415,0.88,1.055,1.37,0.15658362989323843,0
1297520167967248384,55,327,0,143,0.1676829268292683,0,1,0,860,142,138.0281690140845,0.06338028169014084,1.5774647887323943,0.38028169014084506,0.16608594657375145,1
50115087,1251765,151,8995,13673,8235.296052631578,1,1,1,4939,200,216.94,0.915,2.115,0.4,2.7678137651821864,0
127117223,401527,274,150,3875,1460.0981818181817,1,1,1,4661,200,80.7,0.31,0.74,0.13,0.8311883311883312,0
462822954,8,155,0,12,0.05128205128205128,0,1,1,4005,12,86.75,0.4166666666666667,0.9166666666666666,0.16666666666666666,0.0029955067398901645,1
3995778614,353568,1996,503,84042,177.0495743615423,1,1,1,2626,200,115.58,0.135,1.055,0.045,31.991625428245147,0
1960613304,1717661,104,1300,485,16358.67619047619,1,1,0,3365,200,134.28,0.765,0.755,1.085,0.14408793820558527,0
27860702,107028,1202,1544,10718,88.96758104738154,1,1,0,5023,200,249.925,1.185,0.6,0.625,2.133359872611465,0
1295157751841280001,0,13,0,6,0.0,0,1,1,866,6,129.5,0.0,2.0,0.0,0.006920415224913495,1
1287626469712121856,1,613,0,2,0.0016286644951140066,0,1,0,887,2,47.0,1.0,0.5,0.5,0.0022522522522522522,0
306642753,594565,1936,258,269548,306.9514713474445,1,1,1,4235,200,75.66,1.01,0.0,0.125,63.63267233238905,0
3138637447,5052434,1,543,611,2526217.0,1,1,1,2828,200,130.38,0.63,0.655,0.465,0.215977377165076,0
1032805565796311040,36,321,0,29,0.11180124223602485,0,1,0,1590,29,100.20689655172414,0.3103448275862069,1.3448275862068966,0.20689655172413793,0.018227529855436832,1
870825202678157312,626495,97,39,1475,6392.806122448979,1,1,1,2037,199,64.74371859296483,0.36180904522613067,0.5628140703517588,0.07537688442211055,0.7237487733071639,0
56774483,127,264,0,2165,0.47924528301886793,0,1,1,4918,200,46.16,0.98,0.045,0.44,0.44013010774547673,0
18560271,580,708,38,540,0.8180535966149506,0,1,1,5111,199,90.04522613065326,0.35678391959798994,0.8994974874371859,0.04522613065326633,0.1056338028169014,0
428377986,3078442,394,977,17109,7793.524050632911,1,1,1,4045,200,82.18,0.595,1.255,0.32,4.22862086010875,0
106448460,148189,1122,999,12932,131.95814781834372,1,1,1,4729,200,213.71,0.595,0.43,0.105,2.7340380549682877,0
205392468,496310,1396,2441,33911,355.2684323550465,1,1,1,4455,200,215.0,0.8,1.9,0.925,7.610188509874327,0
843514885644271616,598,3639,1,197,0.16428571428571428,0,1,0,2113,192,167.36458333333334,2.0104166666666665,1.0833333333333333,0.0,0.09318826868495743,1
24578794,891029,1836,3773,25686,485.04572672836144,1,1,1,5039,200,124.325,0.345,1.32,0.245,5.0964285714285715,0
39349894,3971621,972,7447,6478,4081.830421377184,1,1,0,4982,200,106.46,0.67,0.785,0.13,1.3000200682319887,0
48223726,122966,3465,860,7687,35.47778418926717,1,1,1,4944,200,164.105,1.1,0.915,0.71,1.554499494438827,0
56321478,493,675,1,2959,0.7292899408284024,0,1,0,4919,200,104.725,0.47,1.505,0.175,0.6014227642276423,1
1226928204805328897,984,4175,0,73,0.23563218390804597,0,1,1,1055,73,60.6986301369863,0.410958904109589,0.3972602739726027,0.0273972602739726,0.06912878787878787,0
12550682,40461,26213,1540,67145,1.5434882124055849,0,1,1,5457,200,131.47,0.505,0.89,0.28,12.302125320630267,1
57289662,397173,1,890,26848,198586.5,1,1,1,4916,200,94.32,1.0,0.0,0.0,5.460239983729917,0
807095,47191495,905,201097,405414,52087.74282560706,1,1,1,5783,200,194.765,0.885,0.305,0.125,70.09232365145228,0
428185684,69433,445,37,19265,155.67937219730942,0,1,1,4045,200,120.255,1.53,2.395,0.855,4.761492832427089,1
270109981,188,187,0,9503,1.0,0,1,1,4302,172,88.02325581395348,0.13372093023255813,0.8662790697674418,0.03488372093023256,2.2084592145015107,1
861598125772951552,237,865,0,50,0.27367205542725176,0,1,0,2063,50,92.0,0.22,0.92,0.78,0.02422480620155039,1
1196816405779361793,44040,2,8,139,14680.0,0,1,0,1138,139,57.29496402877698,0.2517985611510791,0.02877697841726619,0.460431654676259,0.12203687445127305,0
2510356369,61820,1066,58,171931,57.93814432989691,1,1,1,3147,200,87.985,1.105,0.235,1.075,54.615946632782716,0
334715818,452095,1526,2593,2262,296.06745252128354,1,1,1,4189,200,175.9,0.595,0.395,0.115,0.5398568019093078,0
1297890577040773121,2,172,0,0,0.011560693641618497,0,1,0,859,0,0.0,0.0,0.0,0.0,0.0,0
531615634,106428,5735,249,98660,18.55439330543933,0,1,1,3938,200,164.36,1.205,0.555,0.54,25.046966235085048,1
287884272,7015,510,389,1384,13.727984344422701,1,1,1,4268,200,124.89,0.585,0.735,0.01,0.32419770438041695,0
26565946,64311272,305,69122,4253,210167.55555555556,1,1,1,5029,199,107.321608040201,0.8090452261306532,1.6582914572864322,0.46733668341708545,0.8455268389662027,0
19725644,14199792,39,44890,6896,354994.8,1,1,1,5084,200,154.07,0.475,0.97,0.035,1.3561455260570305,0
497052651,96,357,3,10355,0.2681564245810056,0,1,1,3968,200,101.325,0.62,2.14,0.01,2.6089695137314184,1
14499829,8234492,1724,31955,54340,4773.618550724637,1,1,1,5365,200,206.865,0.58,1.09,1.25,10.126723816623183,0
1063519736607268872,33787,71,9,503,469.2638888888889,0,1,0,1506,199,45.03517587939699,0.2914572864321608,0.2613065326633166,0.05527638190954774,0.33377571333775713,0
1117820648716480512,451,2938,1,208,0.15345355563116705,0,1,1,1356,200,134.285,0.945,0.235,0.51,0.15327929255711129,1
523248016,713860,364,2165,6011,1955.7808219178082,0,1,0,3945,200,133.055,1.005,0.0,0.0,1.523314749113026,1
45828171,8635,1067,407,31614,8.085205992509364,1,1,1,4953,200,109.57,0.405,0.565,0.1,6.381509890997174,0
22841103,815884,27023,4631,29424,30.191089402013027,1,1,1,5050,200,92.36,0.705,0.92,0.595,5.82538111265096,0
25127156,67356,4876,787,21492,13.810949354111134,0,1,1,5036,200,101.73,0.405,1.235,0.68,4.266825491363907,1
18139497,266,225,4,81,1.176991150442478,0,1,1,5129,81,79.62962962962963,0.5308641975308642,0.012345679012345678,0.0,0.015789473684210527,1
15515169,139479,14507,2170,72967,9.613937138130687,1,1,1,5276,200,121.265,0.54,0.775,0.305,13.827364032594277,0
21447363,108439591,221,130578,10823,488466.62612612615,1,1,0,5062,200,158.12,1.155,0.575,0.63,2.1376654157614063,0
34430522,4479690,575,11533,2782,7777.239583333333,1,1,0,5001,200,82.27,0.565,1.195,0.25,0.5561775289884047,0
273452117,707380,595,643,4990,1186.8791946308725,1,1,1,4296,200,115.525,0.445,1.36,0.34,1.161275308354666,0
1108472017144201216,780157,262,2298,19264,2966.3764258555134,1,1,1,1382,200,126.9,0.57,1.25,0.325,13.929139551699205,0
216935219,13,64,0,16,0.2,0,1,1,4426,14,82.85714285714286,0.2857142857142857,1.0714285714285714,0.07142857142857142,0.0036141856787892477,1
471741741,38225267,486,9616,27085,78491.30800821356,1,1,1,3995,200,189.05,0.315,0.785,0.47,6.778028028028028,0
50393960,51620281,234,119581,3375,219660.77021276596,1,1,1,4938,200,201.335,0.945,0.655,0.225,0.6833367078355943,0
1094649075021107200,39399,1736,9,15861,22.682210708117445,0,1,1,1420,200,141.71,0.25,0.465,0.395,11.16185784658691,1
818928162449068032,172282,50,928,8969,3378.078431372549,1,1,1,2181,200,139.905,0.065,1.735,0.285,4.11044912923923,0
422201803,2071406,1164,2105,2238,1778.0309012875537,1,1,1,4053,200,106.075,0.62,0.74,0.28,0.5520473606314751,0
894527124,88,126,1,9326,0.6929133858267716,0,1,0,3723,200,105.995,0.4,1.175,0.28,2.504296455424275,1
29458079,2214815,481,5271,17587,4595.051867219917,1,1,1,5016,200,161.185,0.88,1.27,0.13,3.5054813633645603,0
272395158,154649,115,925,6278,1333.1810344827586,1,1,1,4298,200,112.35,0.91,0.97,0.09,1.4603396138636893,0
1268970789883314180,0,89,0,30,0.0,0,1,0,939,29,125.20689655172414,0.06896551724137931,1.1724137931034482,0.1724137931034483,0.031914893617021274,1
38495835,2412979,6,9772,25017,344711.28571428574,1,1,1,4986,200,113.705,0.815,0.01,0.0,5.016442751152998,0
39344374,5490926,1473,13143,36766,3725.1872455902308,1,1,0,4982,200,142.17,0.37,0.975,0.08,7.37828617298816,0
43017766,4538491,53,4520,9393,84046.12962962964,1,1,1,4965,200,152.595,1.13,0.73,0.265,1.8914619412001612,0
18180495,2927,363,35,4215,8.041208791208792,0,1,1,5127,199,139.23115577889448,0.4723618090452261,1.5376884422110553,0.7135678391959799,0.8219578783151326,1
3420965229,8856,1182,210,1244,7.486052409129332,1,1,0,2697,200,121.195,0.795,0.54,0.555,0.46108228317272054,0
140750163,7883097,621,12088,3021,12673.789389067524,1,1,0,4622,200,101.64,0.9,1.025,0.38,0.6534717715768981,0
18462058,828,1477,28,8397,0.5602165087956699,0,1,0,5115,199,135.7286432160804,0.7286432160804021,1.5025125628140703,1.4623115577889447,1.6413213448006254,1
722586421622611968,4,209,0,101,0.01904761904761905,0,1,0,2446,101,90.93069306930693,0.16831683168316833,1.1782178217821782,0.0297029702970297,0.04127503064977524,1
14982804,2671632,13803,5536,47964,193.54042306577804,1,1,1,5325,200,73.28,0.29,1.185,0.04,9.005632745024409,0
786309892990574592,1041658,1710,4657,4256,608.8007013442432,1,1,1,2271,200,180.845,0.51,0.88,0.0,1.8732394366197183,0
19739126,951081,1397,5099,14212,680.3154506437768,1,1,1,5084,200,173.8,0.35,1.04,0.07,2.7948869223205506,0
1066820433721331714,14,814,0,94,0.01717791411042945,0,1,1,1497,94,145.5744680851064,0.26595744680851063,1.3829787234042554,0.0425531914893617,0.06275033377837116,0
151123001,17491578,720,23643,4111,24260.163661581137,1,1,1,4595,200,134.975,0.785,0.785,0.89,0.894473455178416,0
40793905,353,1002,0,1987,0.35194416749750745,0,1,0,4975,200,126.97,0.255,1.795,0.035,0.39931672025723475,1
885487044243238912,10800083,1,1221,7705,5400041.5,1,1,1,1997,200,210.02,0.36,0.105,0.075,3.8563563563563563,0
528999980,94170,62798,18,303463,1.4995461711173745,0,1,1,3939,198,143.72727272727272,0.16666666666666666,6.565656565656566,0.12626262626262627,77.02106598984771,1
788752007246905344,12897,37,9,3102,339.39473684210526,0,1,1,2264,200,59.84,0.965,0.135,0.015,1.3695364238410597,0
450235955,60109,59313,7,51712,1.0134032437535827,0,1,1,4019,196,201.8826530612245,0.02040816326530612,14.122448979591837,0.12244897959183673,12.863681592039802,1
15254807,1230027,397,6502,76261,3090.5201005025124,1,1,1,5300,200,171.815,1.07,0.045,0.035,14.386153555932843,0
913308968809672705,189296,2397,481,4121,78.93911592994162,0,1,1,1920,200,120.9,0.54,1.245,0.205,2.1452368558042685,1
18080969,553308,1866,4961,14136,296.3620782003214,1,1,1,5132,200,144.14,1.17,0.385,0.065,2.753945061367621,0
1864924758,4307,1698,185,11611,2.535020600353149,0,1,1,3395,200,161.325,0.37,3.655,1.075,3.419022379269729,1
199854295,3305,2571,19,35592,1.2849922239502334,0,1,1,4468,200,82.065,0.14,0.725,0.02,7.964197807115686,0
18228898,13617434,1277,21664,14848,10655.26917057903,1,1,0,5126,200,134.99,0.57,1.085,0.32,2.8960405695338403,0
112764971,15356413,85,21289,110833,178562.94186046513,1,1,1,4708,200,92.0,0.865,0.635,0.54,23.536419622000423,0
1170215895895089153,40847,1933,5,7202,21.12047569803516,0,1,1,1211,200,127.87,0.35,0.505,0.24,5.942244224422442,0
14957318,457844,1473,4199,215816,310.6132971506106,1,1,1,5328,200,122.455,1.92,0.055,0.015,40.49840495402515,0
15485441,51681749,10023,63361,12870,5155.800977653631,1,1,1,5279,200,127.12,0.805,1.225,0.75,2.4375,0
3309200134,122813,331,44,2482,369.9186746987952,0,1,1,2766,200,136.615,0.665,1.5,1.015,0.8970003614022407,0
295833852,1786062,387,649,28790,4603.2525773195875,1,1,1,4254,200,184.465,0.44,0.78,0.215,6.766157461809636,0
1270520908592099329,1,12,0,6,0.07692307692307693,0,1,0,934,6,40.833333333333336,0.0,1.8333333333333333,0.0,0.006417112299465241,0
384951307,2975623,110,5214,128229,26807.414414414416,1,1,0,4106,200,153.25,1.135,0.705,1.37,31.222059897735573,0
720293443260456960,500330,50,1394,853,9810.392156862745,1,1,1,2453,200,172.485,1.2,1.435,0.405,0.3475957620211899,0
173744348,1723516,556,905,30106,3094.283662477558,1,1,1,4534,199,70.20603015075378,0.5527638190954773,1.3618090452261307,0.10050251256281408,6.638588754134509,0
90836187,24827336,107,32938,2545,229882.74074074073,1,1,1,4791,200,116.775,0.92,0.99,0.815,0.531093489148581,0
34927577,121964,1051,2311,79570,115.93536121673004,1,1,1,4999,200,115.37,0.975,0.395,0.085,15.914,0
1154147577014734854,2109,3922,4,1801,0.537598776446597,0,1,1,1256,199,85.13065326633166,1.0402010050251256,0.7738693467336684,0.20100502512562815,1.4327764518695307,1
30621351,139463,127721,1792,41113,1.0919262147476552,0,1,1,5011,200,105.06,0.39,0.14,0.005,8.20291300877893,0
23937786,17982,2854,187,13743,6.298423817863397,0,1,1,5042,200,137.555,0.705,1.79,0.63,2.7251635930993454,1
45662364,80,388,8,8725,0.20565552699228792,0,1,1,4954,200,85.125,0.485,1.3,0.19,1.7608476286579213,0
36218435,480453,1049,2720,53691,457.57428571428574,1,1,1,4995,200,145.0,1.2,0.105,0.05,10.74679743795036,0
1274612817820356608,3,60,0,1,0.04918032786885246,0,1,0,923,1,85.0,0.0,7.0,0.0,0.0010822510822510823,1
27000730,621864,772,4531,7042,804.4812419146184,1,1,1,5027,200,125.49,0.755,0.355,0.015,1.4005568814638027,0
16882335,557,1595,4,74,0.34899749373433586,0,1,1,5184,74,67.0945945945946,0.8108108108108109,0.28378378378378377,0.013513513513513514,0.014271938283510125,1
5509762,642479,2753,2089,4098,233.28939724037764,1,1,1,5729,200,168.21,0.495,0.97,0.355,0.7151832460732984,0
595515713,191106,488,1945,6469,390.80981595092027,1,1,1,3866,200,134.19,0.785,1.055,0.35,1.6728730281872253,0
965590040,216,431,0,407,0.5,0,1,1,3690,193,73.4041450777202,0.08808290155440414,0.9119170984455959,0.32124352331606215,0.11026821999458142,0
25101996,1779045,2929,4929,9079,607.1825938566553,1,1,1,5036,200,136.865,0.42,1.465,0.19,1.8024617828072265,0
16174854,10886,1181,395,25520,9.209813874788495,0,1,1,5228,200,127.17,0.195,1.52,0.45,4.880474278064639,1
1293914509476679681,1,5,0,0,0.16666666666666666,0,1,0,870,0,0.0,0.0,0.0,0.0,0.0,0
842071545296084992,30380,246,227,2724,122.99595141700405,1,1,1,2117,200,140.38,0.33,1.755,0.225,1.2861189801699717,0
3431530511,200696,1,390,142,100348.0,1,1,0,2691,140,98.93571428571428,0.9,0.9428571428571428,0.42857142857142855,0.05274888558692422,0
96948912,1758588,174,1095,17140,10049.074285714285,1,1,0,4764,200,132.32,0.905,0.455,0.835,3.597061909758657,0
145711798,646773,2448,191,28816,264.0967741935484,1,1,1,4609,200,100.705,0.34,0.515,0.26,6.250759219088937,0
456095936,4894,505,80,4105,9.671936758893281,1,1,1,4013,200,188.75,0.495,0.53,0.91,1.0226706527154958,0
51990743,1763,4962,12,4143,0.3552286923231916,0,1,1,4933,200,187.425,0.05,0.44,1.405,0.8396838265099311,1
28614550,51043,16429,834,29118,3.1066950699939135,1,1,1,5020,200,199.8,1.055,0.615,0.49,5.799243178649672,0
900528228745478145,80763,65,18,14750,1223.6818181818182,0,1,1,1955,199,145.0251256281407,1.0804020100502512,1.150753768844221,0.5879396984924623,7.540899795501023,0
20567939,10258100,1492,7083,14508,6870.797052913596,1,1,1,5071,200,75.365,0.305,0.445,0.105,2.860410094637224,0
1209738691096301568,172,595,0,11,0.28859060402684567,0,1,0,1102,11,157.54545454545453,0.5454545454545454,0.9090909090909091,0.09090909090909091,0.009972801450589302,0
11348282,39975735,222,92675,62051,179263.38565022423,1,1,0,5491,200,205.135,1.07,1.95,0.415,11.29843408594319,0
1284223303868198914,17,209,0,22,0.08095238095238096,0,1,0,897,22,90.0909090909091,0.18181818181818182,1.4545454545454546,0.22727272727272727,0.024498886414253896,1
851526166100029442,67068,259,265,5875,257.95384615384614,1,1,1,2091,200,196.49,0.785,1.36,0.93,2.8083173996175907,0
2541363451,5369592,131,1484,5703,40678.72727272727,1,1,1,3134,200,165.545,0.305,1.25,0.185,1.8191387559808612,0
779898205,2436414,1505,1627,92230,1617.804780876494,1,1,0,3780,195,104.92820512820512,0.28717948717948716,0.7435897435897436,0.06666666666666667,24.393017720179845,0
145535271,410664,61,356,180974,6623.612903225807,1,1,1,4609,200,106.085,0.925,0.09,2.04,39.256832971800435,0
857250949110300676,16192,116,13,4150,138.39316239316238,1,1,1,2075,200,218.765,0.72,1.24,0.11,1.9990366088631986,0
2617066206,802587,329,289,28457,2432.081818181818,1,1,0,3095,200,220.335,0.815,0.62,1.14,9.19153746770026,0
79581485,29789,29648,793,15292,1.0047219130493439,0,1,1,4837,199,179.5175879396985,1.2010050251256281,0.16080402010050251,0.27638190954773867,3.1608102521703185,1
28785486,15855056,508,58026,314589,31149.422396856582,1,1,1,5019,200,206.27,1.375,0.28,0.17,62.667131474103584,0
34507480,76351421,58352,53663,46597,1308.4403715318836,1,1,1,5000,199,92.34170854271356,0.8894472361809045,0.7688442211055276,0.24623115577889448,9.31753649270146,0
